id,log_price
986942,0.290651185524025
16436737,0.290651185524025
18209634,0.290651185524025
15027024,0.290651185524025
18074243,0.290651185524025
8446914,0.290651185524025
19362916,0.290651185524025
16116059,0.290651185524025
20912583,0.290651185524025
13573101,0.290651185524025
15938749,0.290651185524025
13659214,0.290651185524025
6239753,0.290651185524025
11627400,0.290651185524025
17794295,0.290651185524025
15267276,0.290651185524025
9476370,0.290651185524025
14694999,0.290651185524025
19847012,0.290651185524025
8860277,0.290651185524025
2975445,0.290651185524025
1390712,0.290651185524025
16144412,0.290651185524025
1312673,0.290651185524025
6645473,0.290651185524025
7227023,0.290651185524025
17283456,0.290651185524025
13719227,0.290651185524025
11413078,0.290651185524025
15166399,0.290651185524025
14123351,0.290651185524025
7972727,0.290651185524025
19820146,0.290651185524025
14724479,0.290651185524025
12185282,0.290651185524025
5647069,0.290651185524025
16025305,0.290651185524025
10139386,0.290651185524025
9529089,0.290651185524025
17951911,0.290651185524025
19329911,0.290651185524025
696593,0.290651185524025
21152513,0.290651185524025
6492690,0.290651185524025
7789261,0.290651185524025
16939098,0.290651185524025
12015424,0.290651185524025
18346252,0.290651185524025
15277561,0.290651185524025
18286031,0.290651185524025
3090474,0.290651185524025
10831199,0.290651185524025
14964171,0.290651185524025
2855220,0.290651185524025
16148051,0.290651185524025
16301809,0.290651185524025
1696992,0.290651185524025
2055614,0.290651185524025
19615294,0.290651185524025
10948909,0.290651185524025
8625424,0.290651185524025
1945508,0.290651185524025
7547631,0.290651185524025
6992939,0.290651185524025
4624521,0.290651185524025
13489891,0.290651185524025
18945958,0.290651185524025
8734314,0.290651185524025
10439970,0.290651185524025
17445068,0.290651185524025
7623005,0.290651185524025
20626191,0.290651185524025
5833227,0.290651185524025
14389886,0.290651185524025
15618667,0.290651185524025
7254973,0.290651185524025
12064710,0.290651185524025
9612676,0.290651185524025
8975044,0.290651185524025
17078010,0.290651185524025
17704293,0.290651185524025
15992078,0.290651185524025
6670531,0.290651185524025
8067190,0.290651185524025
15026535,0.290651185524025
17641941,0.290651185524025
19472999,0.290651185524025
20638452,0.290651185524025
13978938,0.290651185524025
14695936,0.290651185524025
12272354,0.290651185524025
4160585,0.290651185524025
14649116,0.290651185524025
39282,0.290651185524025
4787386,0.290651185524025
8925366,0.290651185524025
9495238,0.290651185524025
18273151,0.290651185524025
4550722,0.290651185524025
19190801,0.290651185524025
1954429,0.290651185524025
525412,0.290651185524025
9452234,0.290651185524025
2365726,0.290651185524025
11784410,0.290651185524025
10251082,0.290651185524025
20193870,0.290651185524025
17270693,0.290651185524025
19274584,0.290651185524025
14858885,0.290651185524025
2570488,0.290651185524025
14806567,0.290651185524025
6489970,0.290651185524025
15024328,0.290651185524025
15834994,0.290651185524025
9938546,0.290651185524025
15275381,0.290651185524025
13051085,0.290651185524025
21005738,0.290651185524025
15252250,0.290651185524025
3585034,0.290651185524025
17340703,0.290651185524025
17122914,0.290651185524025
13515816,0.290651185524025
20088992,0.290651185524025
6968520,0.290651185524025
6437347,0.290651185524025
3311221,0.290651185524025
4908997,0.290651185524025
9333739,0.290651185524025
6846209,0.290651185524025
17529216,0.290651185524025
20285033,0.290651185524025
5490956,0.290651185524025
12168587,0.290651185524025
12997241,0.290651185524025
14032033,0.290651185524025
13531384,0.290651185524025
13563032,0.290651185524025
13578708,0.290651185524025
15964061,0.290651185524025
15848946,0.290651185524025
20469300,0.290651185524025
16726217,0.290651185524025
9155741,0.290651185524025
17482247,0.290651185524025
9171146,0.290651185524025
24041,0.290651185524025
2614474,0.290651185524025
2736951,0.290651185524025
2958366,0.290651185524025
8195650,0.290651185524025
15568588,0.290651185524025
15649553,0.290651185524025
5509001,0.290651185524025
16056780,0.290651185524025
6716218,0.290651185524025
10962,0.290651185524025
7500518,0.290651185524025
1126839,0.290651185524025
11604488,0.290651185524025
4053905,0.290651185524025
20688260,0.290651185524025
11462720,0.290651185524025
17526235,0.290651185524025
18027003,0.290651185524025
18645174,0.290651185524025
20845800,0.290651185524025
14095941,0.290651185524025
14887491,0.290651185524025
13479649,0.290651185524025
13282180,0.290651185524025
15345019,0.290651185524025
1901611,0.290651185524025
20616239,0.290651185524025
8444229,0.290651185524025
7785952,0.290651185524025
15701562,0.290651185524025
20413729,0.290651185524025
11944668,0.290651185524025
992596,0.290651185524025
12934496,0.290651185524025
1672896,0.290651185524025
4903029,0.290651185524025
15255250,0.290651185524025
14351570,0.290651185524025
337708,0.290651185524025
9978348,0.290651185524025
13600015,0.290651185524025
18190894,0.290651185524025
16214864,0.290651185524025
470498,0.290651185524025
12774987,0.290651185524025
18025811,0.290651185524025
17559739,0.290651185524025
15598202,0.290651185524025
10821517,0.290651185524025
6881101,0.290651185524025
4244248,0.290651185524025
20956988,0.290651185524025
6644449,0.290651185524025
17807131,0.290651185524025
3511898,0.290651185524025
7546400,0.290651185524025
20481541,0.290651185524025
15435900,0.290651185524025
20216401,0.290651185524025
18508137,0.290651185524025
17828444,0.290651185524025
9291840,0.290651185524025
4491042,0.290651185524025
16157469,0.290651185524025
16424802,0.290651185524025
19086890,0.290651185524025
9904485,0.290651185524025
11590000,0.290651185524025
17524695,0.290651185524025
14165050,0.290651185524025
10283038,0.290651185524025
5847182,0.290651185524025
18809473,0.290651185524025
16193498,0.290651185524025
8423818,0.290651185524025
17301440,0.290651185524025
11228308,0.290651185524025
9219569,0.290651185524025
2016873,0.290651185524025
2660095,0.290651185524025
6879874,0.290651185524025
454026,0.290651185524025
17042579,0.290651185524025
12901746,0.290651185524025
16561335,0.290651185524025
11525048,0.290651185524025
5444992,0.290651185524025
971377,0.290651185524025
9841191,0.290651185524025
7327846,0.290651185524025
2175827,0.290651185524025
7278762,0.290651185524025
19289198,0.290651185524025
16002569,0.290651185524025
15025885,0.290651185524025
4744115,0.290651185524025
9527053,0.290651185524025
14758871,0.290651185524025
20913509,0.290651185524025
20710110,0.290651185524025
266852,0.290651185524025
9618477,0.290651185524025
17282807,0.290651185524025
7856830,0.290651185524025
7807786,0.290651185524025
9028527,0.290651185524025
7762323,0.290651185524025
19737860,0.290651185524025
15717699,0.290651185524025
2823209,0.290651185524025
11506990,0.290651185524025
5826159,0.290651185524025
20617625,0.290651185524025
3218105,0.290651185524025
6853212,0.290651185524025
13969521,0.290651185524025
19386444,0.290651185524025
19944880,0.290651185524025
5499928,0.290651185524025
13398442,0.290651185524025
67397,0.290651185524025
20934581,0.290651185524025
9811717,0.290651185524025
20330142,0.290651185524025
6780313,0.290651185524025
13861122,0.290651185524025
16471851,0.290651185524025
16488275,0.290651185524025
2425871,0.290651185524025
17340759,0.290651185524025
13395513,0.290651185524025
20580871,0.290651185524025
2146019,0.290651185524025
18948184,0.290651185524025
15964139,0.290651185524025
3468919,0.290651185524025
19768219,0.290651185524025
4716376,0.290651185524025
7458945,0.290651185524025
10765781,0.290651185524025
5040218,0.290651185524025
17580469,0.290651185524025
837045,0.290651185524025
7395530,0.290651185524025
19698772,0.290651185524025
14357258,0.290651185524025
8849758,0.290651185524025
17531493,0.290651185524025
21154702,0.290651185524025
16284453,0.290651185524025
17433075,0.290651185524025
4053471,0.290651185524025
314248,0.290651185524025
14844219,0.290651185524025
14777684,0.290651185524025
4639402,0.290651185524025
11993862,0.290651185524025
68239,0.290651185524025
4777063,0.290651185524025
18312678,0.290651185524025
19946195,0.290651185524025
8866435,0.290651185524025
5521107,0.290651185524025
8647773,0.290651185524025
11969526,0.290651185524025
448049,0.290651185524025
17281889,0.290651185524025
6925633,0.290651185524025
20440400,0.290651185524025
10127745,0.290651185524025
21141576,0.290651185524025
16366103,0.290651185524025
20133443,0.290651185524025
17991551,0.290651185524025
9943876,0.290651185524025
4216183,0.290651185524025
9754968,0.290651185524025
6614984,0.290651185524025
13512350,0.290651185524025
12591975,0.290651185524025
12984263,0.290651185524025
13911984,0.290651185524025
8385284,0.290651185524025
12132022,0.290651185524025
19261697,0.290651185524025
18106231,0.290651185524025
20728160,0.290651185524025
10339640,0.290651185524025
13171740,0.290651185524025
10139798,0.290651185524025
19545890,0.290651185524025
16649915,0.290651185524025
2636744,0.290651185524025
8964446,0.290651185524025
7709582,0.290651185524025
16763402,0.290651185524025
18154150,0.290651185524025
11756246,0.290651185524025
19505620,0.290651185524025
7500903,0.290651185524025
14795734,0.290651185524025
15806813,0.290651185524025
7472068,0.290651185524025
9887585,0.290651185524025
9433764,0.290651185524025
7646751,0.290651185524025
3488989,0.290651185524025
134015,0.290651185524025
16737108,0.290651185524025
4730172,0.290651185524025
15926271,0.290651185524025
15037623,0.290651185524025
16428385,0.290651185524025
824400,0.290651185524025
3358803,0.290651185524025
16428816,0.290651185524025
5797246,0.290651185524025
13563330,0.290651185524025
17718512,0.290651185524025
5697091,0.290651185524025
2236624,0.290651185524025
6993593,0.290651185524025
16769229,0.290651185524025
13621762,0.290651185524025
6031144,0.290651185524025
1406906,0.290651185524025
15038639,0.290651185524025
8522395,0.290651185524025
16736830,0.290651185524025
13860284,0.290651185524025
17964110,0.290651185524025
10826536,0.290651185524025
4605739,0.290651185524025
